Name;RAdeg;DEdeg;PosErr;Coord_Ref;GLON;GLAT;Xray_Type;Porb;Ppulse;Alt_Name;SpType;Vmag;e_Vmag;Gaia_DR3_ID;Gmag;e_Gmag;BP-RP;_2MASS_ID;Jmag;e_Jmag;Hmag;e_Hmag;Kmag;e_Kmag;WISE_ID;W1mag;e_W1mag;W2mag;e_W2mag;N_H;Min_Soft_Flux;Max_Soft_Flux;Soft_Xray_Var;Soft_Xray_Range;Min_Hard_Flux;Max_Hard_Flux;Hard_Xray_Var;Hard_Xray_Range;AG;Mean_Dist;Low_Dist;High_Dist;Incl;Mx;Mopt;B-V;E_B-V_;tMSP_Flag;Liu07_IDX;RK03_IDX;Orb_Ref;Pulse_Ref;Spect_Ref;Vmag_Ref;Gmag_Ref;JHK_Ref;WISE_Ref;N_H_Ref;AG_Ref;Dist_Ref;Mass_Ref
4U 1323-62;201.6543;-62.1358;0.6;2016A&A...589A..34G;307.0299189726391;0.4557126467356617;XB, DS;0.12208333333333334;;1323-6152;;;;;;;;;;;;;18.1200008392334;0.20000000298023224;;;;;;4.0;0.145313;314.015;2160.9560053126697;0.2,12.0;;;;;13.937282229965156;4200.0;3500.0;11000.0;80.0;1.4;0.28;;5.0;;22.0;77.0;2007A&A...469..807L;;;;;2010MNRAS.401L...1Z;;2005sf2a.conf..443B;2005sf2a.conf..443B;2016A&A...589A..34G;2016A&A...589A..34G
NGC 5272 CX2;205.56401666666665;28.378182777777777;0.321;2019MNRAS.483.4560Z;42.21746398139656;78.693097372849;QNS, GC;;;;;;;;;;;;;;;;;;;;;;;0.0087;0.01833;0.02066;1.127114020731042;0.5,7.0;;;;;0.030313588850174215;9700.0;10000.0;10200.0;;1.4;;;;;;;;;;;;;;2019MNRAS.483.4560Z;2019MNRAS.483.4560Z;1996AJ....112.1487H;
MAXI J1348-630;207.05307847351;-63.27491918978;0.002106840976438421;2022yCat.1355....0G;309.2638891774718;-1.1032818653138172;XT, BH?;;;;;;;5864596118346825600;20.960497;0.016547;2.297922;;17.474912478600018;0.051029334511653875;16.54933034637828;17.175947848527656;16.129603782546297;0.038074310029057715;;;;;;0.8;0.0092;72000.00000000001;7826086.95652174;0.2,8.0;;44640.0;;15.0,50.0;2.7874564459930316;3390.0;3013.71;3766.29;36.5;8.7;;;;;;;;;;;2022yCat.1355....0G;2017yCat.2348....0M;;2021A&A...647A...7L;2021A&A...647A...7L;2021A&A...647A...7L;2022MNRAS.513.4869K
Swift J1357.2-0933;209.32014907917;-9.54411013542;0.0018005574497915915;2022yCat.1355....0G;328.70206775219657;50.004249212181726;XT, BH;0.11;;J1357-0932;M4.5V;;;3615597791550052736;20.677128;0.020015;0.938549;;;;;;;;J135716.85-093238.9;17.145999908447266;0.0729999989271164;16.39299964904785;0.10599999874830246;0.012;0.00438907;354.695;80813.24745333294;0.2,12.0;;;;;0.041811846689895474;2500.0;1500.0;6300.0;87.4;10.9;0.4000000059604645;;;;;80.0;2003A&A...404..301R;;2013MNRAS.434.2696S;;2022yCat.1355....0G;;2021ApJS..253....8M;2013MNRAS.428.3083A;2013MNRAS.428.3083A;2013MNRAS.434.2696S;2022MNRAS.516.2023C
GS 1354-64;209.5404128;-64.7348127;1.0055058785877982;2010ApJS..189...37E;309.9773407262007;-2.779699237675066;XT, RP, BH, US;2.544583333333333;;BW Cir;G0-5/3;16.899999618530273;;;;;;;;;;;;;;;;;;0.8;0.11538461538461538;30.0;260.0;0.5,10.0;;;;;2.7874564459930316;42500.0;25000.0;61000.0;79.0;7.599999904632568;0.8999999761581421;1.100000023841858;1.0;;24.0;13.0;2007A&A...469..807L;;2003A&A...404..301R;2007A&A...469..807L;;;;2015ATel.7612....1M;2015ATel.7612....1M;2009ApJS..181..238C;2003A&A...404..301R
1FGL J1417.7-4407;214.3773592512;-44.04932767897;5.198307416842525e-05;2022yCat.1355....0G;318.8612225296897;16.144038727343542;XT, XP;5.37385;0.00266;J1417-4402;G9;;;6096705840454620800;15.771324;0.006447;1.320178;14173057-4402574;14.168000221252441;0.03200000151991844;13.501999855041504;0.032999999821186066;13.407999992370605;0.039000000804662704;J141730.57-440257.5;13.28499984741211;0.014000000432133675;13.331000328063965;0.012000000104308128;0.15;;0.6346583187373283;;1.0,10.0;;;;;0.5379999876022339;3100.0;2500.0;3700.0;58.0;2.0;0.35;;;2.0;;10.0;2015ApJ...804L..12S;2016ApJ...820....6C;2015ApJ...804L..12S;;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2018ApJ...866...83S;2022yCat.1355....0G;2018ApJ...866...83S;2015ApJ...804L..12S
MAXI J1421-613;215.40838;-61.60693;2.2;2014ATel.5751....1K;313.4390142325805;-0.5889810365249708;XB, XT;;;;;;;;;;;;;;;;;;;;;;;3.6999999999999997;0.081;1700.0;20987.654320987655;0.2,10.0;;;;;12.89198606271777;;;7000.0;;;;;;;;;;;;;;;;2020PASJ...72...31N;2020PASJ...72...31N;2015PASJ...67...30S;
IGR J14298-6715;217.4981666666666;-67.24536111111111;4.0;2007ATel.1273....1L;312.2659814280329;-6.177026031724349;;;;1RXS J142959.9-671447;;;;;;;;;;;;;;;;;;;;0.26218524322919573;;2.6;;3.0,10.0;10.439000272750853;10.439000272750853;1.0;17.0,60.0;0.9135374328543404;10000.0;;;;;;;;;;;;;;;;;;2016A&A...594A.116H;2016A&A...594A.116H;2008A&A...482..113M;
SAX J1452.8-5949;223.219725;-59.8189468;1.315315936610508;2010ApJS..189...37E;317.6526455574838;-0.4642096098164243;XP;;437.4;;M-A;;;;;;;;16.66;0.12;16.45;0.12;17.15;0.12;;;;;;1.22;0.075378196361741;1.2349999495286923;16.38404749832313;0.3,10.0;;;;;4.2508710801393725;;;10000.0;;1.4;;;;;;;;2006A&A...455.1165L;2009MNRAS.394.1597K;;;2009MNRAS.394.1597K;;2009MNRAS.394.1597K;2009MNRAS.394.1597K;2009MNRAS.394.1597K;
Cen X-4;224.59139934009;-31.66900176396;0.00014684100244822629;2022yCat.1355....0G;332.24231868174667;23.881156101585955;XB, XT, RP;0.6291666666666667;;4U 1456-32;K3-K7V;12.800000190734863;;6205715168442046592;17.854422;0.005593;1.589771;14582192-3140073;15.60099983215332;0.0560000017285347;15.050999641418457;0.07199999690055847;14.663000106811523;0.07800000160932541;J145821.93-314008.2;14.850000381469727;0.01899999938905239;14.944999694824219;0.032999999821186066;0.06346999656784394;0.42974099401507;5.54744;12.908798735187606;0.2,12.0;;;;;0.8518999814987183;865.5204;838.6511;885.1692;35.0;1.7000000476837158;0.30000001192092896;0.05000000074505806;0.10000000149011612;;25.0;26.0;2007A&A...469..807L;;2008MNRAS.387..788R;2007A&A...469..807L;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2020yCat.9058....0E;2022yCat.1355....0G;2022yCat.1355....0G;2003A&A...404..301R
Cir X-1;230.17017640757;-57.16674216654;0.00014227100899339963;2022yCat.1355....0G;322.11847667428754;0.03771463865885707;MQ, AS, DS, XB, RP, XT;16.599999999999998;;3U 1516-56;;21.399999618530273;;5883218164517055488;17.775951;0.020569;3.996632;15204084-5710001;12.743000030517578;0.03099999949336052;11.520999908447266;0.028999999165534973;10.692000389099121;0.02500000037252903;J152040.87-570959.8;10.015000343322754;0.014999999664723873;9.777999877929688;0.010999999940395355;3.6;11.772100000000002;122.099996779923;10.371980936275007;0.3,10.0;;;;;6.065199851989746;9400.0;8400.0;10200.0;;;;0.0;1.0;;26.0;;2007A&A...469..807L;;;2007A&A...469..807L;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2016ATel.9547....1S;2022yCat.1355....0G;2015ApJ...806..265H;
TrA X-1;232.0707083333333;-61.88272222222222;0.3;2015MNRAS.454.3351Z;320.31893038708756;-4.426860967631035;XT, US, BH?;0.3333333333333333;;1A 1524-61;;23.6;0.1;;;;;;;;;;;;;;;;;0.3;0.45;21600.000000000004;48000.0;2.0,10.0;;863.660703811496;;20.0,100.0;1.0452961672473868;4400.0;3000.0;8000.0;;;;;0.699999988079071;;27.0;;2015MNRAS.454.3351Z;;;2015MNRAS.454.3351Z;;;;1995A&A...296..459B;1995A&A...296..459B;2016ApJS..222...15T;
MAXI J1535-571;233.83225;-57.22966666666667;0.5;2017ATel10704....1S;323.72423945142003;-1.1287353687544894;XT, RP, MQ, BH?;;;;;;;;;;;;14.88;0.03;13.11;0.03;;;;;;;;2.4;0.13418452324209756;43968.08784628915;327668.8457353709;1.3,8.0;;56470.588235294126;;22.0,60.0;8.362369337979095;5400.0;4300.0;7200.0;67.4;10.39;;;;;;;;;;;;2017ATel10716....1D;;2019MNRAS.487.4221S;2019MNRAS.487.4221S;2019MNRAS.487.4221S;2019MNRAS.487.4221S
AX J1538.3-5541;234.55749999999995;-55.70330555555556;3.8;2007ATel.1209....1K;324.94568379153316;-0.1294801307769504;XT;1.23;;J1538-5542;;;;;;;;;;;;;18.0;0.5;;;;;;7.7;;20.0;;4.0,12.0;;;;;24.390243902439025;8000.0;;;;1.4;;;;;28.0;16.0;2007ATel.1209....1K;;;;;2014ApJS..212...13A;;2012A&A...540A..22D;2012A&A...540A..22D;2012A&A...540A..22D;
SWIFT J1539.2-6227;234.7998458333333;-62.467305555555555;0.5;2009ATel.1893....1K;321.0185963438977;-5.642745015402983;XT, BH?;;;IGR J15390-6226;;;;;;;;;18.9;;16.8;;17.6;;;;;;;0.6520000229182762;;2000.0000000000002;;0.3,10.0;10.009999829530715;1320.0;131.86813411383284;15.0,50.0;2.2717770833389417;;;;;;;;0.33;;;;;;;;;2019MNRAS.482.2149L;;2020yCat.9058....0E;2020yCat.9058....0E;;
MAXI J1543-564;235.82228428234;-56.41366341588;0.00045851324953593214;2022yCat.1355....0G;325.0852259398342;-1.1213357378117024;XT, BH?;;;;;;;5884240474106548736;19.980932;0.005663;2.727064;;16.42584831331983;0.027122805883854992;21.7;0.2;20.8;0.2;;;;;;3.116000049781;48.0;720.0;15.0;2.0,10.0;;0.72;;15.0,50.0;10.857143030595818;10000.0;8500.0;13000.0;;;;;;;;;;;;;2022yCat.1355....0G;2019MNRAS.482.2149L;;2020yCat.9058....0E;2020yCat.9058....0E;2016ApJ...827...88C;
3FGL J1544.6-1125;236.16412031889;-11.4680221947;0.00021258301907725366;2022yCat.1355....0G;356.1705875732695;32.961168671314596;XP?, RP?, EB;0.2415361;;1RXS J154439.4-112820;K6-7V;;;6268529198286308224;18.603163;0.009092;1.229261;;;;;;;;J154439.38-112804.5;15.949999809265137;0.02800000086426735;15.82699966430664;0.06199999898672104;0.14;2.5944440811812077;4.055999893587403;1.5633406489689203;0.3,10.0;;;;;0.4878048780487805;3800.0;3100.0;4500.0;7.0;1.4;0.7;;;2.0;;;2017ApJ...849...21B;;2017ApJ...849...21B;;2022yCat.1355....0G;;2021ApJS..253....8M;2021ApJ...923....3J;2021ApJ...923....3J;2017ApJ...849...21B;2017ApJ...849...21B
4U 1543-47;236.78443716387;-47.66954730253;5.030357840154118e-05;2022yCat.1355....0G;330.9178540214108;5.426288745059013;XT, RP, BH, US;1.1166666666666667;;IL Lup;A2/5;11.960000038146973;0.05000000074505806;5986117923045619072;16.466927;0.00286;0.884296;15470829-4740103;15.125;0.12200000137090683;15.184000015258789;0.19900000095367432;14.970000267028809;0.1860000044107437;;;;;;0.4;0.008924132557047;196000.0;21962918.944455538;0.2,10.0;168.00000000000003;620.0;3.6904761904761902;20.0,60.0;1.709014;8600.0;6140.0;12440.0;20.700000762939453;9.399999618530273;2.450000047683716;0.6000000238418579;0.5;;29.0;17.0;2007A&A...469..807L;;2003A&A...404..301R;2012A&A...548A..79A;2022yCat.1355....0G;2003yCat.2246....0C;;2017MNRAS.468.4735L;2022yCat.1354....0A;2019MNRAS.485.2642G;2003A&A...404..301R
4U 1543-624;236.97750042363;-62.56839613212;0.000631342038834735;2022yCat.1355....0G;321.7566877357661;-6.336401092313787;;0.012624999999999999;;QU TrA;C-O WD;;;5826501373348972288;20.320318;0.009173;0.407108;;;;;;;;;;;;;0.33;623.58;623.58;1.0;0.2,12.0;32.175;63.51;1.973892773892774;14.0,195.0;1.1498257839721255;7000.0;1400.0;11500.0;;1.4;0.0405;;0.4000000059604645;;30.0;104.0;2007A&A...469..807L;;2004ApJ...616L.139W;;2022yCat.1355....0G;;;2021ApJ...911..123L;2021ApJ...911..123L;2004ApJ...616L.139W;2004ApJ...616L.139W
XTE J1550-564;237.74438024214;-56.47647617519;0.0019238288593323473;2022yCat.1355....0G;325.88226971259644;-1.8268426247993643;RP, XT, MQ, BH;1.5520833333333333;;J1550-5628;K0-K5;16.600000381469727;;5884099221246440064;20.79795;0.017124;2.192821;;17.37237129682376;0.07023683254733498;16.469060831465974;17.092653502117503;16.214104357585153;0.05732764785988311;;;;;;0.92;0.0311529;163200.0;5238677.619098062;0.2,12.0;3.0500000000000003;193.76500272750852;63.529509090986394;17.0,60.0;1.1498257839721255;4400.0;4000.0;4800.0;74.69999694824219;9.100000381469727;0.30000001192092896;1.350000023841858;0.699999988079071;;31.0;15.0;2007A&A...469..807L;;1999A&A...348L...9S;2007A&A...469..807L;2022yCat.1355....0G;2017yCat.2348....0M;;2020ApJ...892...47C;2020ApJ...892...47C;2011ApJ...730...75O;2003A&A...404..301R
4U 1556-60;240.25895833333328;-60.73867222222222;0.3;2013AstL...39..523R;324.1386060961908;-5.931654778994938;AS;0.37916666666666665;;4U 1556-605;;18.600000381469727;;5833042299288099072;19.09209;0.00893;0.79698;;17.83;0.06;17.52;0.08;17.4;0.14;;;;;;0.34;;309.0;;3.0,10.0;;37.800000000000004;;20.0,60.0;1.1846689895470384;4000.0;3000.0;5000.0;;;;0.44999998807907104;0.6000000238418579;;32.0;32.0;2007A&A...469..807L;;;2007A&A...469..807L;2022yCat.1355....0G;2013AstL...39..523R;;2003A&A...402.1021F;2003A&A...402.1021F;1997ApJS..109..177C;
SAX J1603.9-7753;240.975;-77.885;180.0;2007A&A...469..807L;312.42847117829274;-18.730929546601747;XB, XT;;;;;;;;;;;;;;;;;;;;;;;0.07090978130414839;48.0;3600.0;75.0;2.0,10.0;;50.9;;20.0,60.0;0.2470724087252557;;;;;;;;;;34.0;;;;;;;;;2016A&A...594A.116H;2016A&A...594A.116H;;
1E 1603.6+2600;241.44116531191;25.86253902932;0.000259943474624773;2022yCat.1355....0G;42.75040259310056;46.77833457866335;XB, DC, PSH;0.07708333333333334;;MS 1603+2600;M;19.700000762939453;;1315375795016730880;19.537958;0.011393;0.049509;;;;;;;;J160545.87+255144.9;18.336999893188477;0.14000000059604645;18.46500015258789;0.0;0.10480000181880897;2.99785;12.0;4.002868722584519;3.0,10.0;;0.0336;;20.0,60.0;0.3651568007624006;3574.18347;1491.22266;5738.17725;;1.4;;;0.10000000149011612;;33.0;88.0;2007A&A...469..807L;;1990ApJ...365..686M;2007A&A...469..807L;2022yCat.1355....0G;;2021ApJS..253....8M;2020yCat.9058....0E;2020yCat.9058....0E;2018AJ....156...58B;
4U 1608-52;243.1796254;-52.4232937;1.854033965435437;2010ApJS..189...37E;330.92638123610055;-0.8508374926726692;XT, BO, XB, AS, RP?;0.5370833333333334;0.0016;QX Nor;;;;;;;;;;;;;;;;;;;;1.4;0.09975155603804425;11000.0;110273.96901763325;0.3,12.0;241.0980087280273;419.0;1.737882457887309;20.0,60.0;4.878048780487805;3700.0;3400.0;4000.0;30.0;1.5;0.32;;1.5;;35.0;28.0;2007A&A...469..807L;2015MNRAS.451L..85D;;;;;;2021ApJ...910...37G;2021ApJ...910...37G;2016ApJ...820...28O;2015MNRAS.451L..85D
IGR J16194-2810;244.88892543556;-28.12777386382;3.658906940603983e-05;2022yCat.1355....0G;349.11933393093744;15.541315720732577;;;;;M2III;12.684000015258789;0.009999999776482582;6039227323926220544;11.421482;0.003157;2.755508;16193334-2807397;8.267999649047852;0.028999999165534973;7.333000183105469;0.04399999976158142;6.984000205993652;0.01600000075995922;J161933.56-280739.9;7.613999843597412;0.014000000432133675;8.758999824523926;0.017000000923871994;0.8410999788220757;;;;;;;;;0.929124;2576.0969999999998;2553.2279999999996;2642.6440000000002;;;;1.8389997482299805;;;;;;;2016MNRAS.461..794P;2012yCat.1322....0Z;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2020yCat.9058....0E;2022yCat.1354....0A;2022yCat.1354....0A;
Sco X-1;244.97942211747;-15.64033749195;2.4221065211918325e-05;2022yCat.1355....0G;359.09410501276005;23.784387191926687;RP, ZS, MQ;0.7875;;H 1617-155;M4-M5;11.100000381469727;;4328198145165324800;12.457144;0.014054;0.354078;16195506-1538250;11.906999588012695;0.027000000700354576;11.54699993133545;0.026000000536441803;11.147000312805176;0.023000000044703484;J161955.06-153825.0;11.246000289916992;0.014000000432133675;11.041999816894531;0.010999999940395355;0.3;;67500.0;;3.0,10.0;;11100.0;;20.0,60.0;1.1654000282287598;1715.0217;1698.3145;1725.8188;30.0;1.4400000000000002;0.4;0.20000000298023224;0.15000000596046448;;37.0;23.0;2007A&A...469..807L;;2021MNRAS.508.1389C;1995GCTP..C......0V;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2012A&A...546A..35C;2022yCat.1355....0G;2022yCat.1355....0G;2021MNRAS.508.1389C
MAXI J1621-501;245.09171;-50.01989;3.4;2017ATel10874....1B;333.456854145466;0.04714825183848577;XT, XB;;;AX J1620.1-5002;;12.38;0.08;;;;;;;;;;;;;;;;;9.0;576.0000000000001;2760.9084988177224;4.793243921558545;3.0,10.0;221.52000000000004;540.0;2.437703141928494;22.0,60.0;31.358885017421603;8400.0;6400.0;10400.0;;;;;;;;;;;;2012A&A...548A..79A;;;;2017ATel10874....1B;2017ATel10874....1B;2018ATel11272....1C;
2MASS J16233414-2631336;245.8921168912;-26.52598812115;6.577841591282051e-05;2022yCat.1355....0G;350.96983886050054;15.97508746489768;GC, QNS?;0.262822;;NGC 6121-CX1;;;;6045465884181756800;15.997249;0.0031;1.383122;16233414-2631336;14.1850004196167;0.15000000596046448;13.802000045776367;0.12600000202655792;13.715999603271484;0.13899999856948853;;;;;;0.3349863911867142;;;;;;;;;1.167199969291687;2188.59;2076.8618;2311.6882;;;;;;;;50.0;2003A&A...404..301R;;;;2022yCat.1355....0G;2003yCat.2246....0C;;2022yCat.1355....0G;2022yCat.1355....0G;2022yCat.1355....0G;
4U 1624-49;247.01177083333326;-49.19850388888889;0.6;2005ApJ...621..393W;334.9150088197948;-0.2631312809970189;DC, DS, AS;0.8704166666666667;;2XMM J162802.8-491154;;;;;;;;;;;;;18.31;0.1;;;;;;8.100000000000001;670.0;905.0;1.3507462686567164;0.6,10.0;44.32999863624572;78.53;1.7714866324356526;22.0,60.0;;15000.0;12400.0;17900.0;;;;;7.0;;38.0;20.0;2007A&A...469..807L;;;;;2005ApJ...621..393W;;2009ApJ...701..984X;;2009ApJ...701..984X;
IGR J16287-5021;247.11191249999993;-50.377625;0.3;2009A&A...494..417R;334.10845060916296;-1.1257305846297119;;;;;;;;5934583950467938304;19.375927;0.006469;2.022015;;16.84;0.04;16.25;0.1;15.94;0.09;;;;;;2.6;;6.5;;2.0,10.0;5.433999931812286;7.11;1.3084284301101847;14.0,195.0;9.059233449477352;4167.40625;2297.52002;5999.42529;;;;;;;;;;;;;2022yCat.1355....0G;2013AstL...39..523R;;2009A&A...494..417R;2009A&A...494..417R;2021AJ....161..147B;
IGR J16293-4603;247.30362775547;-46.04744422182;0.0009047943689037858;2022yCat.1355....0G;337.3289371055604;1.7721578948105066;;162.67820474800592;;CXO J162912.8-460250;K-M/G?;;;5942210433690960640;20.53969;0.013686;3.354668;16291285-4602506;15.185999870300293;0.0;14.427000045776367;0.10100000351667404;13.482999801635742;0.05400000140070915;J162912.85-460250.4;11.810999870300293;0.012000000104308128;11.095000267028809;0.008999999612569809;0.7;2.9928559919791002;4.498600000000001;1.5031127498470749;0.2,12.0;5.576999795436858;5.576999795436858;1.0;17.0,60.0;2.4390243902439024;6423.01709;2120.96655;13433.9844;;;;;;;;;2022MNRAS.509.2566M;;2010MNRAS.408.1866R;;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2010MNRAS.408.1866R;2010MNRAS.408.1866R;2018AJ....156...58B;
MAXI J1630-276;247.563;-27.547;765.3704985168947;2018ATel11173....1N;351.2118121608307;14.18546846774808;XT;;;;;;;;;;;;;;;;;;;;;;;0.82;0.8;1080.0;;4.0,10.0;;;;;2.857142857142857;;;;;;;;;;;;;;;;;;;2018ATel11173....1N;2018ATel11173....1N;;
MAXI J1631-479;247.80924999999996;-47.80651111111111;0.08485281374238571;2019ATel12396....1R;336.28813120266966;0.31248334051127047;XT, BH?, RP;;;;;;;;;;;;;;;;;;;;;;;6.4;0.054;25000.0;462962.962962963;2.5,10.0;;;;;22.299651567944252;4500.0;;;70.0;15.0;;;;;;;;;;;;;;2021MNRAS.505.1213R;2021MNRAS.505.1213R;2023ApJ...944...68R;2023ApJ...944...68R
4U 1626-67;248.06950890954;-67.46120736096;0.0001332801935772904;2022yCat.1355....0G;321.78801096970057;-13.091774170967316;XP;0.028749999999999998;7.7;4U 1627-67;WD;18.54;0.11;5809528276749789312;18.67161;0.004274;-0.064993;;;;;;;;J163217.13-672740.5;17.71500015258789;0.0949999988079071;17.76799964904785;0.27799999713897705;0.129399999989646;154.443;232.1000058813638;1.5028198486261197;0.3,10.0;213.3560010910034;552.6500000000001;2.590271645390825;14.0,195.0;0.03319999948143959;15081.163;15013.113;15157.542;;1.4;0.04;0.10000000149011612;0.10000000149011612;;39.0;100.0;2007A&A...469..807L;2007A&A...469..807L;2021MNRAS.503.2776Y;2007A&A...469..807L;2022yCat.1355....0G;;2021ApJS..253....8M;2020yCat.9058....0E;2022yCat.1355....0G;2022yCat.1355....0G;2022A&A...658A..13G
IGR J16327-4940;248.16638484576;-49.70382899144;4.8956817707036465e-05;2022yCat.1355....0G;335.06347161591265;-1.1557127047331694;;;;;OB;15.0;;5940576971716473344;12.820149;0.00971;3.933808;16323995-4942137;8.41100025177002;0.020999999716877937;7.458000183105469;0.03799999877810478;6.809000015258789;0.026000000536441803;J163239.96-494213.0;7.190000057220459;0.02800000086426735;6.492000102996826;0.01600000075995922;2.4;;0.08029234449651051;;0.5,10.0;1.5;16.0;10.666666666666666;20.0,40.0;8.362369337979095;12939.146;9881.90234;17564.6621;;;;;;;;;;;2010A&A...519A..96M;;2022yCat.1355....0G;2003yCat.2246....0C;2021ApJS..253....8M;2023MNRAS.526.2560S;2023MNRAS.526.2560S;2018AJ....156...58B;
4U 1630-47;248.506606;-47.393153;0.89983;2020A&A...641A.136W;336.9111104154372;0.2501785710960957;RP, US, DS, XT, BH;;;X Nor X-1;;;;;;;;;;;;;;;;;;;;7.7;6792.5;6792.5;1.0;0.2,12.0;242.52798690795893;303.17;1.2500412998317392;14.0,195.0;26.829268292682926;8100.0;4400.0;11800.0;;10.0;;;3.5999999046325684;;40.0;;;;;;;;;1999HEAD....4.2803D;1999HEAD....4.2803D;2018ApJ...859...88K;2014ApJ...789...57S
IGR J16358-4726;248.973735;-47.427727;0.08485281374238571;2003yCat.2246....0C;337.09937382863177;-0.006117420635744566;XT;;5880.0;;K-M III;;;;;;;16355369-4725398;15.414;0.054;13.439;0.042;12.589;0.038;J163553.75-472541.0;12.462;0.013;12.239;0.306;40.0;;170.0;;2.0,10.0;8.866000068187713;480.0;54.139408561736694;40.0,100.0;139.37282229965155;9000.0;5000.0;13000.0;;1.4;;;;;;;;2004ApJ...602L..45P;2010A&A...516A..94N;;;2003yCat.2246....0C;2021ApJS..253....8M;2005A&A...444..821L;2005A&A...444..821L;2005A&A...444..821L;
KS 1632-477;249.11833333333334;-47.82694444444445;;2007A&A...469..807L;336.8697745675979;-0.3469342698561097;;;;GRS 1632-477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41.0;;;;;;;;;;;;
XTE J1637-498;249.26107176406;-49.86112096349;0.00012640015822774908;2022yCat.1355....0G;335.425587506706;-1.7828476488382567;XT;;;;;;;5940421734427982336;17.77164;0.002947;2.431301;16370267-4951401;14.555999755859375;0.15600000321865082;13.847999572753906;0.26899999380111694;13.371999740600586;0.11599999666213989;;;;;;3.37700008632576;;96.0;;2.0,12.0;;;;;3.650058;5136.151;3921.308;9029.068000000001;;;;;2.143;;;;;;;;2022yCat.1355....0G;2003yCat.2246....0C;;2020yCat.9058....0E;2022yCat.1354....0A;2022yCat.1354....0A;
4U 1636-536;250.23161269705;-53.75141150685;0.00013130137089916463;2022yCat.1355....0G;332.9150115803163;-4.818150359613537;XB, AS, BO;0.15833333333333333;0.001721;MXB 1636-53;;17.5;;5930753870442684544;18.21799;0.012823;0.67046;;;;;;;;;;;;;0.5543000022070121;2410.6200000000003;9297.999703505866;3.8570988805808737;0.3,10.0;303.16001091003415;488.00999999999993;1.6097439716243511;14.0,195.0;0.002899999963119626;3309.561;3261.8965;3350.4202;;1.4;0.36;0.699999988079071;0.800000011920929;;42.0;71.0;2007A&A...469..807L;2002ApJ...568..279G;;2007A&A...469..807L;2022yCat.1355....0G;;;2020yCat.9058....0E;2022yCat.1355....0G;2022yCat.1355....0G;2002ApJ...568..279G
[FLM96] M 13 Ga;250.43179999999995;36.466300000000004;4.8;2003A&A...403L..11G;59.01699230366647;40.90565619404215;GC, QNS?;;;;;;;;;;;;;;;;;;;;;;;0.11;0.035452050137788;0.08374000000000001;2.362063679661288;0.5,10.0;;;;;0.3832752613240418;7700.0;;;;1.4;;;0.02;;;;;;;;;;;2003ApJ...598..501H;2003ApJ...598..501H;2003A&A...403L..11G;
2XMM J164143.6+362758;250.4323464;36.4661125;1.0047989875927503;2010ApJS..189...37E;59.01680961652877;40.90519883088511;GC, QNS;;;;;;;;;;;;;;;;;;;;;;;0.11;0.035452050137788;0.09060510000000001;2.555708334154275;0.2,12.0;;;;;0.3832752613240418;7700.0;;;;1.4;;;0.02;;;;;;;;;;;2003A&A...403L..11G;2003A&A...403L..11G;2003A&A...403L..11G;
4U 1642-45;251.448765;-45.611123;0.89854;2020A&A...641A.136W;339.5881290479997;-0.07942832613826459;ZS, RP;;;GX 340+0;;14.300000190734863;0.20000000298023224;;;;;;;;;;;;;;;;;6.2;103.84500000000001;52930.00171491258;509.70197616556;0.3,10.0;;;;;21.602787456445995;11000.0;8000.0;14000.0;35.0;1.4;;;12.0;;43.0;;;;;2012A&A...548A..79A;;;;2006ChJAS...6a.257I;2006ChJAS...6a.257I;2000MNRAS.317....1F;
XTE J1650-500;252.503942;-49.9622941;1.0047989875927503;2010ApJS..189...37E;336.71806855768796;-3.4271148000331793;XT, RP, BH;0.3179166666666667;;J1650-4957;K4V;24.0;0.07000000029802322;;;;;;18.5;;18.4;;17.8;;;;;;;0.53;;4360.0;;3.0,10.0;;5880.000000000001;;20.0,60.0;;2600.0;1900.0;3300.0;50.0;7.3;4.0;;1.5;;44.0;44.0;2007A&A...469..807L;;2008A&A...488..257Y;2002ATel..104....1G;;2019MNRAS.482.2149L;;2006MNRAS.366..235H;;2006MNRAS.366..235H;2004ApJ...616..376O
XTE J1652-453;253.084859;-45.344434;1.90002;2020A&A...641A.136W;340.529758106531;-0.7869210486226117;XT, BH?;;;;;;;;;;;;;;;;;;;;;;;7.0;514.661;2688.0000000000005;5.222855432993758;0.2,10.0;17.303000545501707;31.400000000000002;1.8147141541969793;14.0,195.0;24.390243902439025;8000.0;;;32.0;10.0;;;;;;;;;;;;;;2012MNRAS.425.2436C;2012MNRAS.425.2436C;2011MNRAS.413.1072H;2011MNRAS.413.1072H
